,track_id,track_title,track_artists,track_album,track_release_date,energy,loudness,tempo,valence,danceability,duration
302,3y6aldPuiRmCzamj6pivBM,Heroin Girl,Everclear,Sparkle And Fade,1995-01-01,0.984,-4.71,149.819,0.346,0.363,2:23
303,6F07Xujpc18zq0JOUg31le,You Make Me Feel Like A Whore,Everclear,Sparkle And Fade,1995-01-01,0.965,-4.899,99.619,0.553,0.547,2:46
304,37EJtTS7jT5WUyXGZzrwnI,Santa Monica,Everclear,Sparkle And Fade,1995-01-01,0.942,-5.333,100.446,0.387,0.491,3:11
305,2mdNEorLaUk6cMEZOvJxRI,Summerland,Everclear,Sparkle And Fade,1995-01-01,0.971,-4.88,107.027,0.6,0.491,3:42
306,4jlrlpq7asejjHFcZdJ616,Strawberry,Everclear,Sparkle And Fade,1995-01-01,0.556,-7.676,119.559,0.809,0.56,2:35
307,4FiLbwboDT9mTAxwQ9Gk7J,Heartspark Dollarsign,Everclear,Sparkle And Fade,1995-01-01,0.988,-5.186,138.263,0.36,0.356,2:52
308,1k8GmLFnghcrAC7Ga1VWLu,The Twistinside,Everclear,Sparkle And Fade,1995-01-01,0.949,-5.48,101.587,0.367,0.328,4:36
309,68JosAnxJPeKckrAjU1PCk,Her Brand New Skin,Everclear,Sparkle And Fade,1995-01-01,0.986,-5.543,173.323,0.376,0.29,2:02
310,5eV459SSdsXSbRQL99BjRa,Nehalem,Everclear,Sparkle And Fade,1995-01-01,0.993,-5.024,99.783,0.273,0.448,1:53
311,7Jojs0IWJxyZ5zFPIl6z8f,Queen Of The Air,Everclear,Sparkle And Fade,1995-01-01,0.823,-8.928,113.487,0.654,0.492,2:59
312,6ANmAPW0GYqXO9YgwxIXdt,Pale Green Stars,Everclear,Sparkle And Fade,1995-01-01,0.9,-5.709,103.639,0.698,0.658,4:17
313,6EepDoe9OmhDXnOQHslsUl,Chemical Smile,Everclear,Sparkle And Fade,1995-01-01,0.997,-4.142,103.784,0.214,0.483,1:49
314,7jZViEOHfnOMUAYsUEdkDU,My Sexual Life,Everclear,Sparkle And Fade,1995-01-01,0.804,-7.155,114.326,0.797,0.595,3:49
315,1cZqrGKekV0wllRxTouWrO,All That You Have,Home Grown,Act Your Age,1998,0.938,-3.344,122.104,0.914,0.502,1:51
316,1MPEPvmX18S9MK4RlMKIst,Hope,Descendents,Milo Goes to College,1982,0.903,-8.898,117.229,0.781,0.506,2:00
317,4Q4w8aRdfhIIEhBututktL,Story of My Life,Social Distortion,Social Distortion,1990-03-27,0.884,-7.982,201.868,0.686,0.328,5:46
318,6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,Dookie,1994-02-01,0.943,-3.205,85.064,0.781,0.442,3:01
319,0tZ3mElWcr74OOhKEiNz1x,Bulls On Parade,Rage Against The Machine,Evil Empire,1996-04-16,0.919,-7.291,166.367,0.572,0.412,3:49
320,37HGV2J6nrBYk4lNTMB0ho,They're Cheap (I'm Free),Skating Polly,The Make It All Show,2018-05-04,0.628,-5.469,147.851,0.432,0.578,3:43
321,3rWNmpZM3vPiRwbFToDLoO,You're Gonna Say Yeah,Hushpuppies,The Trap,2005-01-01,0.93,-2.645,166.306,0.603,0.401,3:11
322,24Z9YNvIlWNjYraAqyUgSh,Supersonic,Bad Religion,The Process Of Belief,2002,0.992,-2.913,169.31,0.477,0.387,1:46
323,5TZn3LQSWwVPnBlPgFKb54,American Jesus,Bad Religion,Recipe For Hate,1993-09-21,0.985,-4.173,181.406,0.697,0.404,3:17
324,6hwQ69v7VbPhTTR2fOtYX7,Want You Bad,The Offspring,Conspiracy Of One,2000-11-14,0.966,-4.28,105.544,0.614,0.491,3:22
325,74BoTxl8daLAiFuxD2cGFP,Living In Chaos,The Offspring,Conspiracy Of One,2000-11-14,0.911,-4.948,99.783,0.925,0.582,3:28
326,0sRviro3ekvHWmPqT2uYFP,One Fine Day,The Offspring,Conspiracy Of One,2000-11-14,0.957,-5.498,179.054,0.893,0.39,2:45
327,42A4dSYBf0g9OHreccqU5o,Sic Transit Gloria ... Glory Fades,Brand New,Deja Entendu,2003-06-17,0.704,-6.02,92.774,0.758,0.645,3:06
