,track_id,track_title,track_artists,track_album,track_release_date,energy,loudness,tempo,valence,danceability,duration
34,2CbtdkBeW9Znt4vXTOafAl,A Certain Romance,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",2006-02-21,0.881,-5.587,137.949,0.201,0.455,5:31
35,7d4W06sKxGEm40rYdQgEtt,Standing Next To Me,"The Last Shadow Puppets, Alex Turner, Miles Kane",The Age Of The Understatement,2008-05-06,0.95,-6.287,182.778,0.574,0.322,2:22
36,0Ls4WLphg1obbq7wTPiy7k,My Mistakes Were Made For You,"The Last Shadow Puppets, Alex Turner, Miles Kane",The Age Of The Understatement,2008-05-06,0.914,-4.724,97.953,0.758,0.302,3:06
37,3MOI5WPXHKppLAx9JcjigT,The Meeting Place,"The Last Shadow Puppets, Alex Turner, Miles Kane",The Age Of The Understatement,2008-05-06,0.624,-8.486,81.555,0.303,0.262,3:57
38,3CeYdUfGPCjKMDYyI1PpCh,Otherside,Red Hot Chili Peppers,Californication,1999-06-08,0.795,-3.265,123.229,0.513,0.458,4:15
39,4PJxptsSC9S89hTO8gRCv3,Piledriver waltz,Alex Turner,Submarine - Original Songs From The Film By Alex Turner,2011-03-15,0.748,-7.861,105.921,0.343,0.533,3:24
40,7w6QlKAOcNEnqRgrnJvQtr,Stuck on the puzzle,Alex Turner,Submarine - Original Songs From The Film By Alex Turner,2011-03-15,0.682,-8.523,77.53,0.774,0.58,3:31
41,1j2xBvnfvDnxScznDyS2gV,Nantes,Beirut,The Flying Club Cup,2007-10-09,0.538,-9.551,131.003,0.666,0.435,3:52
42,3UZfvX4ky5C4mblUIR0LE1,Suck It and See,Arctic Monkeys,Suck It and See,2011-06-07,0.932,-5.017,128.291,0.586,0.339,3:45
43,7wsEZh68qX7jY0dziXMb0H,Love is a Laserquest,Arctic Monkeys,Suck It and See,2011-06-07,0.662,-6.873,169.926,0.554,0.349,3:11
44,0O3xlhTJPTrGevY2FnYUQC,That's Where You're Wrong,Arctic Monkeys,Suck It and See,2011-06-07,0.883,-5.554,135.937,0.46,0.481,4:16
45,39az7WzBipIvzCCTfpwtGa,The Age Of The Understatement,"The Last Shadow Puppets, Alex Turner, Miles Kane",The Age Of The Understatement,2008-05-06,0.868,-6.222,147.267,0.546,0.383,3:09
46,3t78lCyQdyqpPpOOJ5UWNp,The Bakery,Arctic Monkeys,Fluorescent Adolescent,2007-09-11,0.793,-6.059,119.977,0.678,0.574,2:56
